Connecting to /dev/ttyUSB1 @ 57600...
HEARTBEAT received: 0, 0
t_ms,ch6,alt,roll,pitch,yaw
90908,2000,4.024,0.1,-0.5,9.0
91060,2000,4.015,0.7,-0.9,8.6
91212,2000,4.006,0.9,-1.4,8.3
91364,2000,4.0,1.1,-1.7,8.2
91516,2000,3.993,1.5,-2.7,8.2
91668,2000,3.986,2.0,-3.6,8.1
91819,2000,3.972,2.2,-3.6,8.2
91971,2000,3.951,2.3,-3.0,8.1
92123,2000,3.927,2.2,-2.2,7.9
92275,2000,3.896,1.8,-1.3,7.6
92427,2000,3.866,1.4,-1.0,7.2
92579,2000,3.834,1.1,-1.2,6.7
92731,2000,3.8,0.7,-1.2,6.2
92882,2000,3.767,0.5,-1.3,6.0
93034,2000,3.733,0.6,-1.3,5.9
93186,2000,3.703,0.5,-1.5,6.0
93337,2000,3.672,0.3,-1.9,6.3
93489,2000,3.642,0.1,-2.0,6.7
93641,2000,3.609,-0.2,-2.2,7.4
93793,2000,3.583,0.0,-1.9,8.0
93945,2000,3.556,0.4,-1.5,8.8
94097,2000,3.523,0.7,-1.0,9.6
94249,2000,3.489,0.8,-0.7,10.3
94401,2000,3.45,1.0,-0.7,11.1
94553,2000,3.414,1.5,-0.7,11.6
94704,2000,3.382,2.0,-0.5,11.9
94856,2000,3.349,2.2,-0.3,11.9
95008,2000,3.319,2.1,-0.2,11.6
95160,2000,3.288,1.7,-0.1,11.2
95311,2000,3.256,1.4,-0.1,10.7
95463,2000,3.222,1.1,0.0,9.9
95615,2000,3.193,0.8,0.0,9.0
95767,2000,3.163,0.6,0.1,8.0
95919,2000,3.139,0.4,0.1,7.1
96070,2000,3.112,0.1,-0.1,6.3
96222,2000,3.082,0.1,-0.1,5.4
96374,2000,3.053,0.3,-0.1,4.7
96526,2000,3.025,-0.1,-0.5,4.2
96678,2000,2.996,-0.5,-0.7,3.9
96829,2000,2.965,-0.9,-0.8,3.8
96982,2000,2.933,-1.3,-0.8,4.0
97134,2000,2.899,-1.2,-0.4,4.6
97285,2000,2.863,-1.2,-0.2,5.6
97437,2000,2.835,-1.0,-0.2,6.8
97589,2000,2.806,-0.8,-0.6,8.2
97741,2000,2.779,-0.8,-1.3,9.6
97893,2000,2.751,-0.3,-1.4,10.7
98045,2000,2.725,0.3,-1.3,11.2
98197,2000,2.698,0.6,-1.2,11.2
98349,2000,2.67,0.4,-1.3,10.6
98500,2000,2.642,-0.3,-1.7,9.4
98653,2000,2.616,-0.9,-1.7,7.7
98805,2000,2.586,-1.2,-1.7,5.6
98956,2000,2.557,-1.5,-1.8,3.3
99108,2000,2.526,-2.0,-2.1,1.1
99260,2000,2.498,-2.4,-2.2,-0.7
99412,2000,2.467,-2.5,-2.2,-2.2
99564,2000,2.428,-2.4,-2.2,-3.3
99716,2000,2.389,-2.5,-2.1,-4.0
99868,2000,2.347,-2.5,-1.9,-4.3
100019,2000,2.305,-2.5,-1.6,-4.2
100172,2000,2.266,-2.5,-1.2,-3.8
100324,2000,2.227,-2.4,-1.0,-3.5
100475,2000,2.189,-2.2,-0.8,-3.0
100627,2000,2.154,-2.0,-0.6,-2.3
100779,2000,2.118,-1.9,-0.3,-1.4
100931,2000,2.079,-1.9,-0.2,-0.3
101082,2000,2.049,-1.8,-0.2,0.7
101234,2000,2.019,-1.7,0.1,1.8
101386,2000,1.988,-1.5,0.3,2.7
101538,2000,1.96,-1.5,0.5,3.3
101690,2000,1.935,-1.4,0.7,3.8
101894,2000,0.673,-0.8,0.6,4.9
102046,2000,0.644,-0.1,0.6,9.0
102198,2000,0.615,-1.0,0.6,9.6
102350,2000,0.585,-1.1,1.0,9.7
102501,2000,0.557,-0.9,1.2,9.3
102653,2000,0.531,-0.9,1.0,8.9
102805,2000,0.537,-1.0,0.5,9.6
102957,2000,0.534,-0.5,0.9,10.1
103110,2000,0.531,-0.5,0.2,10.7
103262,2000,0.526,-0.6,-0.1,11.7
103413,2000,0.518,-0.6,-0.1,11.6
103566,2000,0.51,-0.7,-0.1,11.5
103717,2000,0.5,-0.7,-0.0,11.6
103869,2000,0.49,-0.7,-0.0,11.6
104021,2000,0.479,-0.7,-0.0,11.5
104173,2000,0.469,-0.7,-0.0,11.5
104325,2000,0.461,-0.7,-0.0,11.5
104476,2000,0.452,-0.7,-0.0,11.5
104628,2000,0.44,-0.7,0.0,11.5
104780,2000,0.431,-0.7,-0.0,11.5
104932,2000,0.422,-0.7,0.0,11.5
105084,2000,0.413,-0.7,-0.0,11.5
105235,2000,0.404,-0.7,0.0,11.5
105387,2000,0.397,-0.7,0.0,11.5
105539,2000,0.39,-0.7,-0.0,11.5
105691,2000,0.384,-0.7,0.0,11.4
105843,2000,0.381,-0.7,-0.0,11.4
105995,2000,0.376,-0.7,0.0,11.4
106147,2000,0.374,-0.7,0.0,11.4
106299,2000,0.369,-0.7,0.0,11.4
106451,2000,0.365,-0.7,0.0,11.4
106603,2000,0.361,-0.7,-0.0,11.4
106755,2000,0.36,-0.7,-0.0,11.4
106907,2000,0.352,-0.7,-0.0,11.4
107059,2000,0.339,-0.7,0.0,11.4
107211,2000,0.322,-0.7,0.0,11.4
107362,2000,0.309,-0.7,0.0,11.4
107514,2000,0.296,-0.7,0.0,11.4
107666,2000,0.285,-0.7,-0.0,11.4
107818,2000,0.277,-0.7,-0.0,11.4
107969,2000,0.267,-0.7,-0.0,11.4
108121,2000,0.259,-0.7,-0.0,11.4
108273,2000,0.252,-0.7,-0.0,11.4
108425,2000,0.249,-0.7,-0.0,11.4
108576,2000,0.252,-0.7,0.0,11.4
108728,2000,0.254,-0.7,0.0,11.4
108881,2000,0.254,-0.7,0.0,11.4
109032,2000,0.253,-0.7,0.0,11.4
109184,2000,0.253,-0.7,0.0,11.4
109336,2000,0.257,-0.7,-0.0,11.4
109488,2000,0.261,-0.7,-0.0,11.4
109639,2000,0.263,-0.7,-0.0,11.4
109791,2000,0.265,-0.7,-0.0,11.4
109943,2000,0.265,-0.7,0.0,11.4
110094,2000,0.266,-0.7,0.0,11.4
110246,2000,0.269,-0.7,0.0,11.4
110398,2000,0.272,-0.7,0.0,11.4
110550,2000,0.275,-0.7,0.0,11.4
110701,2000,0.281,-0.7,0.0,11.4
110853,2000,0.285,-0.6,0.0,11.4
111005,2000,0.289,-0.6,0.0,11.4
111157,2000,0.291,-0.6,0.0,11.4
111308,2000,0.292,-0.6,0.0,11.4
111460,2000,0.292,-0.6,0.0,11.4
111612,2000,0.294,-0.6,0.0,11.4
111764,2000,0.295,-0.6,0.0,11.4
111916,2000,0.296,-0.6,0.0,11.4
112068,2000,0.297,-0.6,0.0,11.5
112220,2000,0.296,-0.6,0.0,11.5
112371,2000,0.296,-0.6,0.0,11.5
112523,2000,0.298,-0.6,-0.0,11.5
112675,2000,0.3,-0.6,-0.0,11.5
112827,2000,0.302,-0.6,-0.0,11.5
112979,2000,0.306,-0.6,-0.0,11.5
113130,2000,0.311,-0.6,-0.0,11.5
113282,2000,0.316,-0.6,-0.0,11.5
113434,2000,0.322,-0.6,-0.0,11.5
113586,2000,0.328,-0.6,-0.0,11.5
113738,2000,0.334,-0.6,0.0,11.5
113890,2000,0.339,-0.6,0.0,11.5
114042,2000,0.342,-0.6,-0.0,11.5
114246,2000,1.308,-0.6,-0.0,11.5
114398,2000,1.297,34.0,-5.1,-101.2
114550,2000,1.295,35.2,-6.2,-102.5
114702,2000,1.299,34.9,-7.1,-101.7
114854,2000,1.304,34.7,-7.5,-100.7
115006,2000,1.307,33.5,-6.6,-98.9
115158,2000,1.304,33.3,-4.5,-97.6
115310,2000,1.298,33.8,-2.5,-96.9
115461,2000,1.292,34.9,-0.5,-97.2
115613,2000,1.29,34.7,0.8,-96.6
115765,2000,1.295,31.9,1.4,-95.1
115917,2000,1.296,30.5,2.1,-95.1
116069,2000,1.302,28.7,3.0,-95.2
116221,2000,1.305,30.4,4.3,-96.5
116373,2000,1.31,31.5,4.5,-98.6
116525,2000,1.319,30.4,3.2,-100.0
116676,2000,1.328,27.0,2.1,-100.5
116828,2000,1.33,25.7,3.3,-100.8
116980,2000,1.324,25.1,4.6,-101.1
117132,2000,1.309,25.4,5.0,-102.9
117284,2000,1.288,26.2,4.7,-104.7
117436,2000,1.272,26.9,4.3,-106.5
117588,2000,1.272,27.3,4.3,-108.7
117740,2000,1.28,26.6,4.0,-111.5
117892,2000,1.284,25.7,3.1,-113.3
118044,2000,1.273,26.6,2.6,-114.5
118196,2000,1.254,26.6,2.2,-114.9
118347,2000,1.243,25.6,2.8,-115.2
118499,2000,1.247,24.1,3.1,-112.5
118651,2000,1.258,23.8,2.2,-109.2
118803,2000,1.259,24.5,1.0,-106.8
118955,2000,1.249,24.5,0.4,-104.3
119107,2000,1.227,24.0,0.9,-101.7
119259,2000,1.205,24.5,2.4,-99.5
119411,2000,1.19,24.6,4.2,-97.9
119563,2000,1.188,23.5,5.5,-97.1
119715,2000,1.193,22.3,5.7,-96.7
119866,2000,1.195,22.5,4.3,-96.1
120018,2000,1.186,24.9,2.8,-96.3
120170,2000,1.177,26.6,2.4,-95.3
120322,2000,1.178,26.1,1.4,-92.5
120474,2000,1.183,22.9,-0.5,-89.7
120626,2000,1.183,21.5,-1.2,-87.2
120778,2000,1.175,20.3,-1.4,-83.8
120930,2000,1.161,19.5,-0.8,-81.5
121082,2000,1.15,21.4,0.8,-79.6
121233,2000,1.146,23.6,2.2,-78.3
121385,2000,1.158,23.5,2.7,-77.6
121537,2000,1.173,23.2,2.4,-77.3
121689,2000,1.177,23.8,2.3,-76.7
121841,2000,1.169,23.9,2.4,-76.5
121993,2000,1.161,24.5,1.7,-77.8
122145,2000,1.159,24.6,0.6,-77.4
122297,2000,1.162,23.8,-0.4,-74.5
122449,2000,1.161,23.1,-0.9,-73.5
122600,2000,1.152,24.1,-0.4,-73.0
122752,2000,1.134,24.6,1.3,-71.9
122904,2000,1.117,25.8,3.8,-72.0
123056,2000,1.109,26.7,6.1,-72.2
123208,2000,1.114,25.7,6.8,-73.1
123360,2000,1.12,23.7,5.5,-74.4
123512,2000,1.116,24.0,4.1,-76.2
123664,2000,1.103,25.2,3.9,-76.9
123816,2000,1.094,25.3,4.6,-75.7
123967,2000,1.093,24.3,5.4,-73.7
124119,2000,1.096,23.1,5.3,-73.3
124271,2000,1.096,21.8,5.6,-72.7
124423,2000,1.088,22.2,6.3,-72.8
124574,2000,1.076,22.2,7.8,-73.1
124726,2000,1.065,23.9,10.2,-73.4
124878,2000,1.061,25.4,12.2,-74.4
125030,2000,1.07,24.5,12.7,-77.0
125182,2000,1.079,23.3,11.6,-80.1
125334,2000,1.077,24.5,10.6,-83.1
125485,2000,1.066,25.1,10.6,-86.0
125637,2000,1.055,25.8,10.9,-89.1
125789,2000,1.048,25.2,10.4,-93.0
125941,2000,1.044,23.9,9.1,-97.8
126093,2000,1.039,23.1,8.3,-103.3
126297,2000,0.276,21.6,5.0,-114.6
126449,2000,0.275,-0.6,-0.3,176.7
126601,2000,0.273,-0.6,-0.4,176.7
126753,2000,0.273,-0.6,-0.4,176.8
126905,2000,0.275,-0.6,-0.4,176.8
127057,2000,0.277,-0.6,-0.4,176.8
127208,2000,0.281,-0.6,-0.4,176.8
127360,2000,0.284,-0.7,-0.4,176.8
127512,2000,0.292,-0.7,-0.4,176.8
127664,2000,0.298,-0.7,-0.4,176.8
127816,2000,0.305,-0.7,-0.4,176.8
127968,2000,0.312,-0.7,-0.4,176.8
128120,2000,0.321,-0.6,-0.4,176.8
128272,2000,0.328,-0.6,-0.4,176.8
128424,2000,0.336,-0.6,-0.4,176.9
128576,2000,0.342,-0.6,-0.4,176.9
128728,2000,0.349,-0.6,-0.5,176.9
128880,2000,0.356,-0.6,-0.5,176.9
[FCU] GPS Glitch or Compass error
129083,2000,0.361,-0.6,-0.5,176.9
129235,2000,0.365,-0.6,-0.5,176.9
129387,2000,0.367,-0.6,-0.5,176.9
129539,2000,0.367,-0.6,-0.5,176.9
129691,2000,0.366,-0.6,-0.5,176.9
129843,2000,0.364,-0.6,-0.5,176.9
129995,2000,0.361,-0.6,-0.5,176.9
130147,2000,0.358,-0.6,-0.5,176.9
130299,2000,0.356,-0.6,-0.5,176.9
130451,2000,0.354,-0.6,-0.5,176.9
130602,2000,0.35,-0.6,-0.5,177.0
130754,2000,0.347,-0.7,-0.5,177.0
130906,2000,0.344,-0.7,-0.5,177.0
131058,2000,0.342,-0.7,-0.5,177.0
131210,2000,0.34,-0.7,-0.6,177.0
131362,2000,0.339,-0.7,-0.6,177.0
131514,2000,0.336,-0.7,-0.6,177.0
131665,2000,0.334,-0.7,-0.6,177.0
131817,2000,0.331,-0.7,-0.6,177.0
131969,2000,0.33,-0.7,-0.6,177.0
132120,2000,0.327,-0.7,-0.6,177.0
132272,2000,0.326,-0.7,-0.6,177.0
132424,2000,0.325,-0.7,-0.6,177.0
132576,2000,0.325,-0.7,-0.6,177.1
132728,2000,0.327,-0.7,-0.6,177.1
132880,2000,0.329,-0.7,-0.6,177.1
133032,2000,0.331,-0.7,-0.6,177.1
133183,2000,0.332,-0.7,-0.6,177.1
133336,2000,0.336,-0.7,-0.6,177.1
133487,2000,0.339,-0.5,-0.6,177.2
133639,2000,0.341,0.4,-0.7,176.9
133791,2000,0.353,2.6,-0.6,175.1
133942,2000,0.371,2.4,0.3,168.4
134094,2000,0.392,-0.2,-2.0,159.0
134246,2000,0.406,-1.9,-6.1,148.4
134398,2000,0.406,-1.8,-7.4,135.8
134549,2000,0.395,0.5,-6.6,122.1
134701,2000,0.379,3.0,-6.1,110.3
134853,2000,0.379,-0.2,-4.9,104.7
135005,2000,0.381,1.4,-0.7,102.7
135157,2000,0.381,0.9,0.0,102.9
135309,2000,0.383,0.8,-0.0,102.9
135461,2000,0.387,1.0,-0.1,102.7
135612,2000,0.395,1.8,-0.8,101.8
135764,2000,0.4,1.9,-1.2,99.9
135916,2000,0.401,0.9,-1.5,97.7
136068,2000,0.4,1.1,0.3,98.1
136220,2000,0.403,1.0,0.2,98.2
136371,2000,0.406,1.0,0.2,98.2
136523,2000,0.41,1.0,0.2,98.2
136675,2000,0.414,0.9,0.2,98.2
136827,2000,0.418,0.9,0.2,98.2
136978,2000,0.421,0.9,0.2,98.2
137130,2000,0.425,0.9,0.2,98.2
137282,2000,0.431,0.9,0.2,98.2
137434,2000,0.435,0.9,0.2,98.2
137585,2000,0.437,0.9,0.1,98.2
137737,2000,0.441,0.9,0.1,98.2
137889,2000,0.443,0.9,0.1,98.2
138041,2000,0.446,0.8,0.1,98.2
138244,2000,0.59,0.8,0.1,98.3
138396,2000,0.594,0.4,0.0,98.8
138548,2000,0.599,0.4,0.0,98.8
138700,2000,0.603,0.4,0.0,98.8
138852,2000,0.606,0.4,0.0,98.8
139003,2000,0.607,0.4,0.0,98.8
139155,2000,0.606,0.4,0.0,98.8
139307,2000,0.607,0.4,0.0,98.8
139459,2000,0.608,0.4,0.0,98.9
139611,2000,0.61,0.4,0.0,98.9
139763,2000,0.611,0.4,0.0,98.9
139915,2000,0.613,0.4,0.0,98.9
140067,2000,0.618,0.4,0.0,98.9
140219,2000,0.624,0.4,0.0,98.9
140371,2000,0.63,0.4,0.0,98.9
140523,2000,0.635,0.4,0.0,98.9
140675,2000,0.64,0.4,0.0,98.9
140826,2000,0.645,0.4,0.0,99.0
140978,2000,0.651,0.4,0.0,99.0
141130,2000,0.656,0.4,0.0,99.0
141282,2000,0.661,0.4,0.0,99.0
141433,2000,0.664,0.4,0.0,99.0
141585,2000,0.668,0.4,0.0,99.0
141737,2000,0.671,0.4,0.0,99.0
141889,2000,0.676,0.4,-0.0,99.0
142040,2000,0.678,0.4,-0.0,99.0
142192,2000,0.679,0.4,-0.0,99.0
142344,2000,0.68,0.4,-0.0,99.1
142496,2000,0.68,0.3,-0.0,99.0
142648,2000,0.68,0.3,0.0,99.1
142800,2000,0.68,0.3,0.0,99.0
142952,2000,0.68,0.3,-0.0,99.1
143104,2000,0.681,0.3,-0.0,99.1
143256,2000,0.682,0.3,-0.0,99.1
143408,2000,0.683,0.3,-0.0,99.1
143559,2000,0.685,0.3,-0.0,99.1
143711,2000,0.688,0.3,-0.0,99.2
143863,2000,0.689,0.3,-0.0,99.2
144014,2000,0.694,0.4,-0.0,99.2
144166,2000,0.697,0.3,-0.0,99.2
144318,2000,0.699,0.3,-0.0,99.1
144470,2000,0.702,0.3,-0.0,99.2
144622,2000,0.707,0.2,-0.0,99.1
144773,2000,0.712,0.2,0.0,99.1
144925,2000,0.716,0.1,0.0,99.0
145101,2000,0.72,0.0,0.0,99.0
145252,2000,0.723,-0.0,0.0,98.9
145410,2000,0.726,0.0,0.0,99.0
145562,2000,0.729,0.0,-0.0,99.1
145713,2000,0.73,0.1,-0.0,99.1
145865,2000,0.732,0.2,-0.1,99.1
146017,2000,0.735,0.2,-0.1,99.2
146169,2000,0.737,0.2,-0.1,99.2
146321,2000,0.738,0.2,-0.1,99.2
146472,2000,0.74,0.2,-0.1,99.2
146624,2000,0.743,0.2,-0.1,99.2
146776,2000,0.746,0.3,-0.1,99.2
146928,2000,0.748,0.2,-0.1,99.3
147079,2000,0.746,0.2,-0.1,99.3
147231,2000,0.745,0.2,-0.1,99.3
147383,2000,0.743,0.2,-0.1,99.3
147535,2000,0.743,0.2,-0.1,99.3
147687,2000,0.741,0.2,-0.1,99.3
147838,2000,0.741,0.2,-0.1,99.3
147990,2000,0.742,0.3,-0.1,99.3
148142,2000,0.743,0.3,-0.1,99.3
148294,2000,0.743,0.3,-0.1,99.3
148445,2000,0.743,0.3,-0.1,99.4
148597,2000,0.74,0.3,-0.1,99.4
148749,2000,0.738,0.3,-0.1,99.4
148901,2000,0.737,0.3,-0.1,99.4
149052,2000,0.734,0.3,-0.1,99.4
149204,2000,0.732,0.3,-0.1,99.4
149356,2000,0.73,0.3,-0.1,99.4
149508,2000,0.728,0.3,-0.1,99.4
149660,2000,0.726,0.3,-0.1,99.4
149811,2000,0.725,0.3,-0.1,99.4
149963,2000,0.725,0.3,-0.1,99.4
150115,2000,0.724,0.3,-0.1,99.4
150267,2000,0.723,0.3,-0.1,99.5
150471,2000,0.661,0.3,-0.1,99.5
150622,2000,0.659,0.3,0.1,99.8
150774,2000,0.656,0.3,0.1,99.8
150926,2000,0.652,0.3,0.1,99.8
151078,2000,0.647,0.3,0.1,99.8
151230,2000,0.644,0.3,0.1,99.8
151381,2000,0.644,0.3,0.1,99.8
151533,2000,0.643,0.3,0.1,99.8
151685,2000,0.644,0.3,0.1,99.9
151837,2000,0.645,0.3,0.1,99.9
151990,2000,0.649,0.3,0.2,99.9
152141,2000,0.651,0.3,0.2,99.9
152294,2000,0.652,0.3,0.2,99.9
152446,2000,0.653,0.3,0.2,99.9
152598,2000,0.65,0.3,0.2,99.9
152750,2000,0.648,0.3,0.2,99.9
152902,2000,0.647,0.3,0.2,99.9
153054,2000,0.647,0.3,0.2,99.9
153206,2000,0.647,0.3,0.2,99.9
153358,2000,0.646,0.3,0.2,99.9
153510,2000,0.646,0.3,0.2,99.9
153662,2000,0.646,0.3,0.2,100.0
153813,2000,0.646,0.3,0.2,100.0
153965,2000,0.645,0.3,0.2,100.0
154117,2000,0.641,0.3,0.2,100.0
154268,2000,0.637,0.3,0.2,100.0
154420,2000,0.629,0.3,0.2,100.0
154572,2000,0.624,0.3,0.2,100.0
154724,2000,0.618,0.3,0.2,100.0
154875,2000,0.612,0.3,0.1,100.0
155027,2000,0.611,0.3,0.2,100.0
155179,2000,0.611,0.3,0.2,100.0
155331,2000,0.609,0.3,0.1,100.0
155482,2000,0.609,0.3,0.1,100.0
155634,2000,0.611,0.3,0.2,100.1
155786,2000,0.612,0.4,0.2,100.1
155938,2000,0.617,0.4,0.2,100.1
156089,2000,0.62,0.4,0.2,100.1
156241,2000,0.624,0.4,0.2,100.1
156393,2000,0.627,0.4,0.2,100.1
156545,2000,0.626,0.4,0.2,100.1
156697,2000,0.625,0.4,0.2,100.1
156848,2000,0.62,0.4,0.2,100.1
157000,2000,0.617,0.4,0.2,100.1
157152,2000,0.612,0.4,0.2,100.1
157303,2000,0.611,0.4,0.1,100.1
157455,2000,0.613,0.4,0.2,100.2
157607,2000,0.616,0.4,0.2,100.2
157759,2000,0.621,0.4,0.2,100.2
157910,2000,0.628,0.4,0.2,100.2
158062,2000,0.637,0.4,0.2,100.2
158214,2000,0.647,0.4,0.2,100.2
158366,2000,0.658,0.4,0.3,100.2
158518,2000,0.67,0.4,0.3,100.2
158669,2000,0.681,0.4,0.3,100.2
158821,2000,0.689,0.4,0.3,100.2
158973,2000,0.694,0.5,0.3,100.2
159124,2000,0.699,0.4,0.3,100.2
159276,2000,0.702,0.4,0.3,100.2
159428,2000,0.706,0.4,0.3,100.3
159580,2000,0.711,0.4,0.3,100.3
159732,2000,0.715,0.4,0.3,100.3
159884,2000,0.718,0.4,0.3,100.3
160035,2000,0.72,0.5,0.3,100.3
160187,2000,0.722,0.5,0.3,100.3
160339,2000,0.72,0.5,0.3,100.3
160490,2000,0.718,0.5,0.3,100.3
160642,2000,0.715,0.5,0.3,100.3
160794,2000,0.714,0.5,0.3,100.3
160946,2000,0.713,0.5,0.3,100.3
161098,2000,0.713,0.5,0.3,100.3
161250,2000,0.713,0.5,0.3,100.3
161401,2000,0.712,0.5,0.3,100.3
161553,2000,0.712,0.5,0.3,100.4
161705,2000,0.713,0.5,0.3,100.4
161856,2000,0.715,0.5,0.3,100.4
162008,2000,0.719,0.5,0.3,100.4
162160,2000,0.722,0.5,0.3,100.4
162312,2000,0.723,0.5,0.3,100.4
162464,2000,0.726,0.5,0.3,100.4
162669,2000,0.575,0.5,0.3,100.4
162820,2000,0.566,0.5,0.2,100.6
162972,2000,0.552,0.5,0.2,100.7
163124,2000,0.541,0.5,0.2,100.7
163276,2000,0.53,0.5,0.1,100.7
163427,2000,0.52,0.5,0.1,100.7
163579,2000,0.511,0.5,0.1,100.7
163731,2000,0.503,0.5,0.1,100.7
163883,2000,0.495,0.6,0.2,100.7
164035,2000,0.487,0.6,0.2,100.7
164186,2000,0.482,0.6,0.2,100.7
164338,2000,0.479,0.6,0.2,100.7
164490,2000,0.478,0.6,0.2,100.7
164642,2000,0.478,0.6,0.2,100.7
164793,2000,0.477,0.6,0.2,100.7
164945,2000,0.478,0.6,0.2,100.7
165097,2000,0.476,0.6,0.2,100.7
165249,2000,0.474,0.6,0.2,100.7
165401,2000,0.471,0.6,0.2,100.7
165553,2000,0.47,0.6,0.2,100.7
165705,2000,0.469,0.6,0.2,100.8
165857,2000,0.47,0.6,0.2,100.8
166008,2000,0.471,0.6,0.2,100.8
166160,2000,0.471,0.6,0.2,100.8
166312,2000,0.47,0.6,0.2,100.8
166463,2000,0.472,0.6,0.2,100.8
166615,2000,0.474,0.6,0.2,100.8
166767,2000,0.476,0.6,0.2,100.8
166919,2000,0.48,0.6,0.2,100.8
167071,2000,0.481,0.6,0.2,100.8
167222,2000,0.482,0.6,0.2,100.8
167374,2000,0.483,0.6,0.2,100.8
167526,2000,0.486,0.7,0.2,100.8
167678,2000,0.488,0.7,0.2,100.8
167830,2000,0.487,0.7,0.2,100.8
167981,2000,0.486,0.6,0.2,100.8
168133,2000,0.485,0.6,0.2,100.8
168285,2000,0.485,0.6,0.2,100.8
168438,2000,0.482,0.6,0.2,100.8
168589,2000,0.48,0.6,0.2,100.9
168742,2000,0.477,0.6,0.2,100.9
168893,2000,0.475,0.6,0.2,100.9
169045,2000,0.472,0.6,0.2,100.9
169197,2000,0.47,0.6,0.2,100.9
169349,2000,0.468,0.6,0.2,100.9
169501,2000,0.468,0.6,0.2,100.9
169653,2000,0.47,0.6,0.2,100.9
169805,2000,0.473,0.6,0.2,100.9
169956,2000,0.477,0.6,0.2,100.9
170108,2000,0.482,0.6,0.2,100.9
170260,2000,0.486,0.6,0.2,100.9
170412,2000,0.491,0.6,0.2,100.9
170564,2000,0.495,0.6,0.2,100.9
170715,2000,0.499,0.6,0.2,100.9
170867,2000,0.503,0.6,0.2,100.9
171019,2000,0.507,0.6,0.2,100.9
171170,2000,0.512,0.6,0.2,100.9
171322,2000,0.515,0.6,0.2,100.9
171474,2000,0.519,0.6,0.2,100.9
171626,2000,0.524,0.6,0.2,100.9
171778,2000,0.53,0.6,0.2,101.0
171929,2000,0.532,0.6,0.2,101.0
172081,2000,0.533,0.6,0.2,101.0
172233,2000,0.534,0.6,0.2,101.0
172385,2000,0.533,0.6,0.2,101.0
172536,2000,0.534,0.6,0.2,101.0
172688,2000,0.534,0.6,0.2,101.0
172840,2000,0.533,0.6,0.2,101.0
172992,2000,0.532,0.6,0.2,101.0
173143,2000,0.531,0.6,0.2,101.0
173295,2000,0.531,0.6,0.2,101.0
173447,2000,0.529,0.6,0.2,101.0
173599,2000,0.527,0.6,0.2,101.0
173751,2000,0.525,0.6,0.2,101.0
173902,2000,0.523,0.6,0.2,101.0
174054,2000,0.522,0.6,0.2,101.0
174206,2000,0.521,0.6,0.2,101.0
174358,2000,0.52,0.6,0.2,101.0
174510,2000,0.518,0.6,0.2,101.0
174662,2000,0.515,0.6,0.2,101.0
174865,2000,0.48,0.6,0.2,101.1
175017,2000,0.482,0.6,0.1,101.3
175169,2000,0.484,0.6,0.1,101.3
175321,2000,0.486,0.6,0.1,101.3
175473,2000,0.486,0.6,0.1,101.3
175624,2000,0.487,0.6,0.1,101.3
[FCU] Glitch cleared
175827,2000,0.49,0.6,0.1,101.3
175979,2000,0.492,0.6,0.1,101.3
176130,2000,0.495,0.6,0.1,101.3
176282,2000,0.497,0.6,0.1,101.3
176434,2000,0.499,0.6,0.0,101.3
176586,2000,0.501,0.6,0.0,101.3
176738,2000,0.504,0.6,0.0,101.3
176889,2000,0.507,0.5,0.0,101.3
177042,2000,0.507,0.5,0.0,101.3
177194,2000,0.506,0.5,0.0,101.3
177346,2000,0.506,0.5,0.0,101.3
177498,2000,0.504,0.5,0.0,101.3
177650,2000,0.503,0.5,0.0,101.3
177802,2000,0.501,0.5,0.0,101.3
177954,2000,0.499,0.5,0.0,101.3
178106,2000,0.495,0.5,0.0,101.3
178257,2000,0.493,0.5,0.0,101.3
178409,2000,0.492,0.5,0.0,101.3
178561,2000,0.493,0.5,0.0,101.3
178713,2000,0.495,0.5,0.0,101.3
178864,2000,0.499,0.5,0.0,101.3
179016,2000,0.502,0.5,0.0,101.3
179168,2000,0.505,0.5,0.0,101.3
179320,2000,0.506,0.4,0.0,101.3
179471,2000,0.507,0.4,0.0,101.3
179623,2000,0.507,0.4,0.0,101.4
179775,2000,0.507,0.4,0.0,101.4
179927,2000,0.508,0.4,0.0,101.4
180078,2000,0.509,0.4,0.0,101.4
180230,2000,0.512,0.4,0.0,101.4
180383,2000,0.517,0.4,0.0,101.4
180535,2000,0.518,0.4,0.0,101.4
180687,2000,0.518,0.4,0.0,101.4
180839,2000,0.517,0.4,0.0,101.4
180991,2000,0.515,0.4,0.0,101.4
181143,2000,0.513,0.4,0.0,101.4
181295,2000,0.512,0.4,0.0,101.4
181447,2000,0.511,0.4,0.0,101.4
181600,2000,0.513,0.4,0.0,101.4
181751,2000,0.515,0.4,0.0,101.4
181903,2000,0.518,0.4,0.0,101.4
182055,2000,0.52,0.4,0.0,101.4
182207,2000,0.523,0.4,0.0,101.4
182358,2000,0.524,0.4,0.0,101.4
182511,2000,0.528,0.4,0.0,101.4
182663,2000,0.529,0.4,-0.0,101.4
182815,2000,0.531,0.4,-0.0,101.4
182966,2000,0.53,0.4,-0.0,101.4
183118,2000,0.529,0.4,-0.0,101.4
183270,2000,0.527,0.4,-0.0,101.4
183422,2000,0.525,0.4,-0.0,101.4
183574,2000,0.523,0.4,-0.0,101.4
183725,2000,0.521,0.4,-0.0,101.4
