Connecting to /dev/ttyUSB0 @ 57600...✔ HEARTBEAT received: 1, 0CH6=1000
Alt = -0.378 m
CH6=1000
Alt = -0.565 m
CH6=1000
Alt = -0.367 m
CH6=1000
Alt = -0.486 m
CH6=1000
Alt = -0.401 m
CH6=1000
Alt = -0.514 m
CH6=1000
Alt = -0.175 m
CH6=1000
Alt = -0.502 m
CH6=1000
Alt = -0.542 m
CH6=1000
Alt = -0.559 m
CH6=1000
Alt = -0.389 m
CH6=1000
Alt = -0.361 m
CH6=1000
Alt = -0.497 m
CH6=1000
Alt = -0.463 m
CH6=1000
Alt = -0.486 m
CH6=2000
