Connecting to /dev/ttyUSB0 @ 57600...✔ HEARTBEAT received: 1, 0CH6=1000
Alt = 0.308 m
CH6=1000
Alt = 0.308 m
CH6=1000
Alt = 0.127 m
CH6=1000
Alt = 0.419 m
CH6=1000
Alt = 0.283 m
CH6=1000
Alt = 0.294 m
CH6=1000
Alt = 0.222 m
CH6=1000
Alt = 0.244 m
CH6=1000
Alt = 0.416 m
CH6=1000
Alt = 0.344 m
CH6=1000
Alt = 0.227 m
CH6=1000
Alt = 0.466 m
CH6=1000
Alt = 0.441 m
CH6=1000
Alt = 0.386 m
CH6=1000
Alt = 0.286 m
CH6=1000
Alt = 0.475 m
CH6=1000
Alt = 0.38 m
CH6=1000
Alt = 0.466 m
CH6=1000
Alt = 0.391 m
CH6=1000
Alt = 0.313 m
CH6=1000
Alt = 0.291 m
CH6=1000
Alt = 0.333 m
CH6=1000
Alt = 0.436 m
CH6=1000
Alt = 0.447 m
CH6=1000
Alt = 0.38 m
CH6=1000
Alt = 0.325 m
CH6=1000
Alt = 0.463 m
CH6=1000
Alt = 0.277 m
CH6=1000
Alt = 0.502 m
CH6=1000
Alt = 0.35 m
CH6=1000
Alt = 0.408 m
CH6=1000
Alt = 0.25 m
CH6=1000
Alt = 0.352 m
CH6=1000
Alt = 0.48 m
CH6=1000
Alt = 0.263 m
CH6=1000
Alt = 0.425 m
CH6=1000
Alt = 0.419 m
CH6=1000
Alt = 0.286 m
CH6=1000
Alt = 0.258 m
CH6=1000
Alt = 0.463 m
CH6=1000
Alt = 0.311 m
CH6=1000
Alt = 0.355 m
CH6=1000
Alt = 0.308 m
CH6=1000
Alt = 0.38 m
CH6=1000
Alt = 0.347 m
CH6=1000
Alt = 0.336 m
CH6=1000
Alt = 0.275 m
CH6=1000
Alt = 0.416 m
CH6=1000
Alt = 0.416 m
CH6=1000
Alt = 0.394 m
CH6=1000
Alt = 0.38 m
CH6=1000
Alt = 0.233 m
CH6=1000
Alt = 0.272 m
CH6=1000
Alt = 0.511 m
CH6=1000
Alt = 0.413 m
CH6=1000
Alt = 0.466 m
CH6=1000
Alt = 0.419 m
CH6=1000
Alt = 0.491 m
CH6=1000
Alt = 0.45 m
CH6=1000
Alt = 0.277 m
CH6=1000
Alt = 0.383 m
CH6=1000
Alt = 0.33 m
CH6=1000
Alt = 0.294 m
CH6=1000
Alt = 0.444 m
CH6=1000
Alt = 0.391 m
CH6=1000
Alt = 0.35 m
CH6=1000
Alt = 0.341 m
CH6=1000
Alt = 0.311 m
CH6=1000
Alt = 0.469 m
CH6=1000
Alt = 0.363 m
CH6=1000
Alt = 0.411 m
CH6=1000
Alt = 0.233 m
CH6=1000
Alt = 0.294 m
CH6=1000
Alt = 0.416 m
CH6=1000
Alt = 0.33 m
CH6=1000
Alt = 0.006 m
CH6=1000
[FCU] EKF3 IMU0 origin set
[FCU] EKF3 IMU0 is using GPS
[FCU] EKF3 IMU1 origin set
[FCU] EKF3 IMU1 is using GPS
[FCU] Field Elevation Set: -0m
Alt = 0.111 m
CH6=1000
Alt = 0.032 m
CH6=1000
Alt = -0.018 m
CH6=1000
Alt = -0.049 m
CH6=1000
Alt = -0.074 m
CH6=1000
Alt = -0.085 m
CH6=1000
Alt = -0.09 m
CH6=1000
Alt = -0.1 m
CH6=1000
Alt = -0.106 m
CH6=1000
Alt = -0.102 m
